Title,Artist,Year_Date
エチュードは1曲だけ,"渋谷凛(福原綾香),上条春菜(長島光那),神谷奈緒(松井恵理子),神崎蘭子(内田真礼),三船美優(原田彩楓)",201706
シャイニー,miwa,201706
イマココ,東山奈央,201706
サイハテアイニ,RADWIMPS,201706
テトテとテントテン with whiteeeen,GReeeeN,201706
パッ,西野カナ,201706
ボナペティ feat.ミーゴス,ケイティ・ペリー,201706
棒人間,RADWIMPS,201706
恋するヒトミ,MACO,201706
月曜日戦争,吉澤嘉代子,201706
Don't,NakamuraEmi,201706
Just You and I,安室奈美恵,201706
ゴールウェイ・ガール,エド・シーラン,201706
SIGNAL,TWICE,201706
ハルハナ,黒崎蘭丸(鈴木達央)&美風藍(蒼井翔太),201706
MY SWAGGER,GOT7,201706
UNICORN,澤野弘之,201706
ヘイ・マ feat.カミラ・カベロ,J.バルヴィン & ピットブル,201706
BLING BLING,iKON,201706
Boogie Back,井上実優,201705
KATOKU,レキシ,201705
非合理的かつ訂正不能な思い込み,アフィリア・サーガ,201705
グッド・ライフ,Gイージー & ケラーニ,201705
ヒトリゴト,ClariS,201705
Are you ready?,Thinking Dogs,201705
CQCQ,神様、僕は気づいてしまった,201705
bite the bullet,PassCode,201705
ヤバみ,ヤバイTシャツ屋さん,201705
DECIDED,UVERworld,201705
アンチクロックワイズ,After the Rain(そらる×まふまふ),201705
メッセージ,井上苑子,201705
青春時計,NGT48,201705
渡月橋〜君 想ふ〜,倉木麻衣,201705
I'll be there,嵐,201705
HAPPY PARTY TRAIN,Aqours,201705
ザ・キュア,レディー・ガガ,201705
I need your love,Beverly,201705
エキセントリック,欅坂46,201705
解読不能,After the Rain(そらる×まふまふ),201705
ロードムービー,高橋優,201705
Jet to the Future,"多田李衣菜(青木瑠璃子),木村夏樹(安野希世乃)",201705
Someday,藤原さくら,201705
今日もサクラ舞う暁に,CHiCO with HoneyWorks,201705
荒野を歩け,ASIAN KUNG-FU GENERATION,201705
サクラ〜卒業できなかった君へ〜,半崎美子,201705
イト,クリープハイプ,201705
イット・エイント・ミー feat.セレーナ・ゴメス,カイゴ,201705
恋と嘘,赤い公園,201705
Time after time〜花舞う街で〜,倉木麻衣,201705
Running High,下野紘,201705
FRONTIERS,THE RAMPAGE from EXILE TRIBE,201705
エイリアンズ,キリンジ,201705
ROCKET HEART,新田恵海,201705
boyfriend,lol,201705
はぐれ花,市川由紀乃,201704
CHANGE my LIFE,Apeace,201704
見たこともない景色,菅田将暉,201704
シュートサイン,AKB48,201704
デイ・ドリーム・ビリーバー,森川ココネ,201704
ステイ,ゼッド & アレッシア・カーラ,201704
不協和音,欅坂46,201704
Treasure☆,"島村卯月(大橋彩香),渋谷凛(福原綾香),本田未央(原紗友里),城ヶ崎美嘉(佳村はるか),多田李衣菜(青木瑠璃子)",201704
プロミスザスター,BiSH,201704
嘘の火花,96猫,201704
この闇を照らす光のむこうに,Anly+スキマスイッチ=,201704
Because of You,JUJU,201704
インフルエンサー,乃木坂46,201704
追い風Running,乙倉悠貴(中島由貴),201704
サムデイ・スマイル,尾崎裕哉,201704
やってみよう,WANIMA,201704
KNOCKKNOCK!,DREAMS COME TRUE,201704
Motion,西内まりや,201704
シンフォニー feat.ザラ・ラーソン,クリーン・バンディット,201704
NEVERLAND,NEWS,201704
ひらり,大原櫻子,201704
Glorious days,GRANRODEO,201704
はやく逢いたい,Dream Ami,201704
Can't Get Enough,V6,201704
J.S.B.LOVE,三代目 J Soul Brothers from EXILE TRIBE,201704
どこまでも〜How Far I'll Go〜,屋比久知奈,201704
タッタ,ゆず,201704
トーキング・トゥ・ザ・ムーン,ブルーノ・マーズ,201704
花cherie,Nissy(西島隆弘),201704
3月9日,藤巻亮太,201704
平行線,さユり,201704
Oh yeah!!,SNUPER,201704
Watashi,iri,201704
ザッツ・ホワット・アイ・ライク,ブルーノ・マーズ,201704
血、汗、涙,BTS (防弾少年団),201704
キャノンボール,原駅ステージA,201704
どこまでも〜How Far I'll Go〜,加藤ミリヤ,201704
ラブレター,"島村卯月(大橋彩香),小日向美穂(津田美波),五十嵐響子(種崎敦美)",201704
CALLING,VAMPS,201704
LUCKYSTAR,幡野智宏(Project.R),201704
太陽も月も,GENERATIONS from EXILE TRIBE,201704
美女と野獣,アリアナ・グランデ、ジョン・レジェンド,201704
スライド feat.フランク・オーシャン&ミーゴス,カルヴィン・ハリス,201704
BOOYAH!,FlowBack,201704
生きづLIFE!!,カメレオ,201704
KNOCK KNOCK,TWICE,201703
さいごまで,イトヲカシ,201703
Catch the Moment,LiSA,201703
シャイン,K,201703
シロツメクサ,THE HOOPERS,201703
流動体について,小沢健二,201703
ダーティ・ワーク,オースティン・マホーン,201703
明日も,SHISHAMO,201703
ハレルヤ☆エッサイム,"ガヴリール(富田美憂),ヴィーネ(大西沙織),サターニャ(大空直美),ラフィエル(花澤香菜)",201703
ガヴリールドロップキック,"ガヴリール(富田美憂),ヴィーネ(大西沙織),サターニャ(大空直美),ラフィエル(花澤香菜)",201703
あなたが待ってる,THE BACK HORN,201703
バグっていいじゃん,HKT48,201703
Buzz Off!,[Alexandros],201703
恋をする,中島美嘉,201703
夢路らびりんす,らびりんず,201703
Fly me to the disco ball,ゴスペラーズ,201703
ないものねだり,乃木坂46,201703
Needle No.6,"THRIVE(豊永利行,花江夏樹,加藤和樹)",201703
NEOTOKYO,CRAZYBOY,201703
Shadow and Truth,ONE III NOTES,201703
どんなときも。,井上苑子,201703
ようこそジャパリパークへ,どうぶつビスケッツ×PPP,201703
トーキョー,カノエラナ,201703
Ubiquitous dB,ユナ(神田沙也加),201703
キミの花,奥華子,201703
カオスシンドローム,鈴木このみ,201703
初恋サンライズ,つばきファクトリー,201703
Los!Los!Los!,ターニャ・デグレチャフ(悠木碧),201703
ぼくのフレンド,みゆはん,201703
JINGO JUNGLE,MYTH & ROID,201703
負けないぞ,LinQ,201703
HAPPY,三代目 J Soul Brothers from EXILE TRIBE,201703
I Miss You,BOYFRIEND,201703
Break Beat Bark!,ユナ(神田沙也加),201703
OVER THE TOP,Hey!Say!JUMP,201703
Mix It Up,Dragon Ash,201703
orion,米津玄師,201703
SUPER FLY,EXILE THE SECOND,201703
MANKAI☆開花宣言,A3ders!,201703
コールド feat.フューチャー,マルーン5,201703
遺伝,斉藤和義,201703
longing,ユナ(神田沙也加),201703
命にふさわしい,amazarashi,201703
サムシング・ジャスト・ライク・ディス,チェインスモーカーズ & コールドプレイ,201703
FIRE,清水翔太,201703
チェーン・トゥ・ザ・リズム〜これがわたしイズム〜,ケイティ・ペリー,201703
春の歌,藤原さくら,201703
ピースサイン,米津玄師,201703
Spring Day,防弾少年団,201703
僕の心をつくってよ,平井堅,201703
ただ,クリープハイプ,201703
ワガママMIRROR HEART,大橋彩香,201702
僕以外の誰か,NMB48,201702
Yes! Party Time!!,"島村卯月(大橋彩香),渋谷凛(福原綾香),本田未央(原紗友里),赤城みりあ(黒沢ともよ),安部菜々(三宅麻理恵)",201702
道,グリーンボーイズ,201702
なぐりガキBEAT,関ジャニ∞[エイト],201702
シェイプ・オブ・ユー,エド・シーラン,201702
GO,BUMP OF CHICKEN,201702
flower,蒼井翔太,201702
魔法のチョコレート伝説,アフィリア・サーガ,201702
パリ,チェインスモーカーズ,201702
EXCITE,三浦大知,201702
ワルキューレがとまらない,ワルキューレ,201702
いいんですか?,RADWIMPS,201702
森のくまさん,パーマ大佐,201702
一滴の影響,UVERworld,201702
道しるべ,舞祭組,201702
MAGIC,AAA,201702
月明かりイルミネイト,"MEZZO""",201702
硝子の瞳,シド,201702
恋のはじまりはいつも突然に,chay,201702
証-soul mate-,風男塾,201702
夏よ、急げ!,SKE48,201702
How to cry,100%,201702
ソビト,GReeeeN,201702
モノクロ,Flower,201702
HEART→BEATER!!!!,Trickstar,201702
ビューティフル・ナウ feat.ジョン・ベリオン,ゼッド,201702
羽ばたきのフォルティシモ,fine,201702
月枕,竹島宏,201702
トレジャー,ブルーノ・マーズ,201702
青空のラプソディ,fhana,201702
Give Me Love,Hey!Say!JUMP,201701
I was King,ONE OK ROCK,201701
God's S.T.A.R.,QUARTET NIGHT,201701
Winter Wonderland,SHINee,201701
鏡の中のパラレルガール,X21,201701
Don't be Afraid,L'Arc〜en〜Ciel,201701
センパイ。,HoneyWorks meets TrySail,201701
LAST DANCE,BIGBANG,201701
Temptation Magic,Switch,201701
Christmas Wish,安室奈美恵,201701
EMMA,NEWS,201701
進め、たまに逃げても,チャラン・ポ・ランタン,201701
心馳せから縁あり,"愛染国俊(山下誠一郎),蛍丸(井口祐一),明石国行(浅利遼太)",201701
Hungry Wolf,"KiLLER KiNG(西山宏太朗,八代拓,江口拓也,千葉翔也)",201701
You Can't Hurry Love,Hi-STANDARD,201701
愛、かましたいの,Negicco,201701
色恋狂詩曲,空想委員会,201701
恋☆煌メケーション!!!,SUPER☆GiRLS,201701
stage,雨のパレード,201701
魅惑劇,Valkyrie,201701
スターボーイ feat.ダフト・パンク,ウィークエンド,201701
逆さ坂,じゃんけん民,201701
無敵*デンジャラス,B-PROJECT,201701
カラノココロ,Anly,201701
ハッピークリスマス,AI,201701
WWDBEST,でんぱ組.inc,201701
Happy?,三代目 J Soul Brothers from EXILE TRIBE,201701
FXXK IT,BIGBANG,201701
ドドンコ Don't worry,BOYS AND MEN 研究生,201701
フラレガイガール,さユり,201701
友へ,清木場俊介,201701
ザ・クリスマス・シング・アロング,ペンタトニックス,201701
恋 Strings & Piano ver.,末廣健一郎,201701
二人セゾン,欅坂46,201612
それぞれの明日へ,家入レオ,201612
五色のShooting☆Star!!!!!,流星隊,201612
believe believe,JUJU,201612
悪戯されて,桑田佳祐,201612
LAST HERO,BLUE ENCOUNT,201612
二文字目ミステイク,ピコ太郎,201612
"OH,MY GiRL!?〜夏をあきらめて。冷やし中華終わりました。〜",SECRET GUYZ,201612
Hey Now,MAN WITH A MISSION,201612
愛!wanna be with you...,TOKIO,201612
光,RADWIMPS,201612
again,ClariS,201612
オーセンティックインベンションとロマンティックパラノイド,MAPLEZ,201612
×旋律-Schlehit Melodie-,BUD VIRGIN LOGIC,201612
Coming Over,EXO,201612
茜さす,Aimer(エメ),201612
cloudy irony,Maison book girl,201612
フキアレナサイ,B'z,201612
GOOD TO BE BAD,MR.MR,201612
セクシーキャットの演説,モーニング娘。'16,201612
NOROSHI,関ジャニ∞[エイト],201612
Lasting Oneness,"聖川真斗(鈴村健一),皇綺羅(小野大輔)",201612
believe believe feat.明辺悠五,JUJU,201612
ジングルベルがとまらない,Aqours,201612
夢のありか,ナオト・インティライミ,201612
"Scribble,and Beyond",OLDCODEX,201612
You Only Live Once,YURI!!! on ICE feat.w.hatano,201612
帰還,西沢幸奏,201612
お気楽珍道中,"陸奥守吉行(濱健人),博多藤四郎(大須賀純),山伏国広(櫻井トオル),御手杵(浜田賢二)",201612
好きだから言えない,ももちひろこ,201612
Fighter,安室奈美恵,201612
THE EDGE,THE BAWDIES,201612
SUMILE SMILE,内田彩,201612
12月の雨,chay,201612
少年の果て,GRANRODEO,201612
全力少年 produced by 奥田民生,スキマスイッチ,201612
one chance,ジャニーズWEST,201612
オリオンの夜,小野大輔,201612
Without You,夜の本気ダンス,201612
マシ・マシ,NICO Touches the Walls,201612
ハイテンション,AKB48,201612
ざらざら,花澤香菜,201612
運命のアイラブユー,chay,201612
99,Superfly,201612
PPAP(ペンパイナッポーアッポーペン),ピコ太郎,201612
In the Morning,Mrs.GREEN APPLE,201611
Love∞Destiny,"佐久間まゆ(牧野由依),北条加蓮(渕上舞),小日向美穂(津田美波),多田李衣菜(青木瑠璃子),緒方智絵里(大空直美)",201611
ヒカリアレ,BURNOUT SYNDROMES,201611
あいたい,林部智史,201611
ANOTHER STARTING LINE,Hi-STANDARD,201611
Forget Me Not,中島美嘉,201611
雪恋,山本彩,201611
Heaven's Door〜陽のあたる場所〜,栞菜智世,201611
気分上々↑↑ feat.SAE TOKIMIYA,アルスマグナ,201611
Silent Oath,Knights,201611
History Maker,DEAN FUJIOKA,201611
TT,TWICE,201611
あつまれ!パーティーピーポー,ヤバイTシャツ屋さん,201611
恋ごころ,Da-iCE,201611
Dear Diary,安室奈美恵,201611
24K・マジック,ブルーノ・マーズ,201611
4 Walls,f(x),201611
ドキドキの風,村川梨衣,201611
Get Up,MONOEYES,201611
砂の塔,THE YELLOW MONKEY,201611
ドント・ワナ・ノウ feat.ケンドリック・ラマー,マルーン5,201611
シャウト・アウト・トゥ・マイ・エックス〜完全ふっ切れ宣言〜,リトル・ミックス,201611
最Ψ最好調!,でんぱ組.inc,201611
宇宙図書館,松任谷由実,201611
Promise you,THE BEAT GARDEN,201611
君と僕の唄,KRD8,201611
Promise(I'll be),2PM,201611
FREE YOUR MIND,flumpool,201611
■km/h,Ray,201611
TIME FLIES,ACE OF SPADES × PKCZ feat.登坂広臣,201611
明日は君と。,麻倉もも,201611
Lovefool-好きだって言って-,Dream Ami,201611
JUSTICE IMPULSE,"来栖翔(下野紘),日向大和(木村良平)",201611
風が吹く街,ラックライフ,201611
Future Strike,小倉唯,201611
叫べ,沼倉愛美,201611
結-ゆい-,miwa,201611
Dear Bride,西野カナ,201611
君への手紙,桑田佳祐,201611
RAGE OF DUST,SPYAIR,201611
Smile for me,松任谷由実,201611
アラジン,水曜日のカンパネラ,201611
ヴィヴァーチェ!,北宇治カルテット,201611
DREAMCATCHER,ナノ,201611
STAY,SMAP,201611
ミラクル,AI,201611
同じ空 feat.ナオト・インティライミ & 安田レイ,SPICY CHOCOLATE,201611
HERO,田口淳之介,201611
Feel like,[Alexandros],201611
70億のピース,秦基博,201611
ハッピーエンド,back number,201611
Skylight,XOX,201611
Fantastic Time,Hey!Say!JUMP,201611
サヨナラの意味,乃木坂46,201611
道は手ずから夢の花,KinKi Kids,201611
(RE)PLAY,三浦大知,201611
Go! Go! Let's Go!,E-girls,201611
The Brave,JAM Project,201611
夢幻クライマックス,℃-ute,201611
花丸◎日和!,"大和守安定(市来光弘),加州清光(増田俊樹)",201611
ペンパイナッポーアッポーペン,ピコ太郎,201611
流星のロマンス,はやぶさ,201611
PIERROT,GENERATIONS from EXILE TRIBE,201611
心魂の在処,"へし切長谷部(新垣樽助),宗三左文字(泰勇気),薬研藤四郎(山下誠一郎)",201611
夢で夜空を照らしたい,"高海千歌(伊波杏樹),桜内梨子(逢田梨香子),渡辺曜(斉藤朱夏),津島善子(小林愛香),国木田花丸(高槻かな子),黒澤ルビィ(降幡愛)",201610
Absolute 5,ワルキューレ,201610
涙のない世界,AAA,201610
Eye to Eye,ベリーグッドマン,201610
カタオモイ,Aimer(エメ),201610
ハートプリズム・シンメトリー,2wink,201610
Welcome to TOKYO,三代目 J Soul Brothers from EXILE TRIBE,201610
DESTRUCTION ROAD,UNDEAD,201610
アンサー,BUMP OF CHICKEN,201610
WILD WILD WILD,EXILE THE SECOND,201610
Crazy,I Don't Like Mondays.,201610
ザ・グレイテスト feat.ケンドリック・ラマー,シーア,201610
完全なるアイドル,わーすた,201610
UNIVERSE,ShuuKaRen,201610
恋,星野源,201610
ふるさとジャポン,LinQ,201610
薔薇のように咲いて 桜のように散って,松田聖子,201610
どーだっていいの,カントリー・ガールズ,201610
二時間だけのバカンス feat.椎名林檎,宇多田ヒカル,201610
ナンバーナイン,米津玄師,201610
We are the QUEENS,浜崎あゆみ,201610
LOSER,米津玄師,201610
BELIEVE,西内まりや,201610
多分、風。,サカナクション,201610
Taking Off,ONE OK ROCK,201610
六本木心中,JUJU,201610
道,宇多田ヒカル,201610
あーりんはあーりん,佐々木彩夏,201610
Take-A-Shot! feat.PKCZ,ShuuKaRen,201610
チェンジ・ザ・ワールド,エリック・クラプトン,201610
マイ・ウェイ,カルヴィン・ハリス,201610
NEW ERA,Nulbarich,201610
夢現乱舞抄,板垣奏太郎,201610
カヌレ,CHiCO with HoneyWorks,201610
ジャパニーズフォーシーズン!,DREAMING MONSTER,201610
君の名前,山崎まさよし,201610
flora,南壽あさ子,201610
なんでもないや,上白石萌音,201610
Ordinary Girls,Happiness,201610
最高かよ,HKT48,201610
アンバランスアンブレラ,妄想キャリブレーション,201610
My Boo,清水翔太,201610
NANIMONO feat.米津玄師,中田ヤスタカ,201610
みれん心,氷川きよし,201610
Hey Ho,SEKAI NO OWARI,201610
12月のひまわり,Aqua Timez,201610
DUMB & DUMBER,iKON,201610
パーフェクト・イリュージョン,レディー・ガガ,201610
ザッツ・マイ・ガール,フィフス・ハーモニー,201610
